GEO_ID,GEO_ID_F,NAME,NAICS2017,NAICS2017_F,INDLEVEL,NAICS2017_LABEL,INDGROUP,SECTOR,SUBSECTOR,SEX,SEX_LABEL,ETH_GROUP,ETH_GROUP_LABEL,RACE_GROUP,RACE_GROUP_LABEL,VET_GROUP,VET_GROUP_LABEL,EMPSZFI,EMPSZFI_LABEL,QDESC,QDESC_LABEL,BUSCHAR,BUSCHAR_LABEL,YEAR,FIRMPDEMP,FIRMPDEMP_PCT,RCPPDEMP,RCPPDEMP_PCT,EMP,EMP_PCT,PAYANN,PAYANN_PCT,FIRMPDEMP_S,FIRMPDEMP_PCT_S,RCPPDEMP_S,RCPPDEMP_PCT_S,EMP_S,EMP_PCT_S,PAYANN_S,PAYANN_PCT_S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,630,Firms with 10 to 19 employees,B20,WORKERS,JT,Full-time paid employees,2018,39949,91.9,80784490,97.1,538646,92.4,19080325,96.3,1.9,0.6,4.8,0.3,1.9,0.6,3.5,0.5
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,630,Firms with 10 to 19 employees,B20,WORKERS,JU,Part-time paid employees,2018,34334,79,60628987,72.9,460582,79,13869498,70,1.4,0.7,6.6,2,1.4,0.9,3.8,1
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,630,Firms with 10 to 19 employees,B20,WORKERS,JV,Paid day laborers,2018,1101,2.5,2362531,2.8,14390,2.5,510474,2.6,14.5,0.4,23.5,0.7,14.1,0.3,19.7,0.6
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,630,Firms with 10 to 19 employees,B20,WORKERS,JW,Temporary staffing obtained from a temporary help service,2018,2892,6.7,8606148,10.3,39709,6.8,2100952,10.6,3.9,0.3,10,1.2,4.6,0.3,8.3,0.7
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,630,Firms with 10 to 19 employees,B20,WORKERS,JX,Leased employees from leasing service or professional employer organization,2018,491,1.1,2039243,2.5,7415,1.3,421911,2.1,22.3,0.2,29.7,0.8,24.2,0.3,32.8,0.7
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,630,Firms with 10 to 19 employees,B20,WORKERS,JY,"Contractors, subcontractors, independent contractors, or outside consultants",2018,14184,32.6,34541198,41.5,191752,32.9,8464758,42.7,2.9,0.9,10.7,3.1,3.1,0.9,4.4,1.5
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,630,Firms with 10 to 19 employees,B20,WORKERS,JY01,None of the above,2018,S,S,S,S,"1,000 to 2,499 employees",S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,630,Firms with 10 to 19 employees,B20,WORKERS,JZ,Total reporting,2018,43458,100,83213698,100,583242,100,19804708,100,1.5,0,4.8,0,1.5,0,3.2,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,630,Firms with 10 to 19 employees,B20,WORKERS,KA,Item not reported,2018,8477,X,11488816,X,114483,X,2906777,X,6.5,X,8.9,X,7.3,X,9.2,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,641,Firms with 20 to 49 employees,B20,WORKERS,A1,All firms,2018,61282,X,249987669,X,1806457,X,61660244,X,2.5,X,4.7,X,2.8,X,3.8,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,641,Firms with 20 to 49 employees,B20,WORKERS,JT,Full-time paid employees,2018,20775,95.6,89728295,98,609105,95.9,22644934,97.1,3.2,0.7,5.8,0.5,3.3,0.6,4.3,0.7
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,641,Firms with 20 to 49 employees,B20,WORKERS,JU,Part-time paid employees,2018,17637,81.1,60944371,66.5,509660,80.2,16614195,71.2,3.2,0.9,5,3.3,3.2,1,4.2,1.9
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,641,Firms with 20 to 49 employees,B20,WORKERS,JV,Paid day laborers,2018,S,S,S,S,"10,000 to 24,999 employees",S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,641,Firms with 20 to 49 employees,B20,WORKERS,JW,Temporary staffing obtained from a temporary help service,2018,1278,5.9,10279188,11.2,39734,6.3,2059969,8.8,8.9,0.6,21.9,2.5,9.3,0.6,10.7,0.9
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,641,Firms with 20 to 49 employees,B20,WORKERS,JX,Leased employees from leasing service or professional employer organization,2018,344,1.6,1221201,1.3,10169,1.6,439675,1.9,33,0.6,35.9,0.5,33.6,0.6,35.8,0.7
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,641,Firms with 20 to 49 employees,B20,WORKERS,JY,"Contractors, subcontractors, independent contractors, or outside consultants",2018,7553,34.8,43197760,47.2,226357,35.6,10784587,46.2,6.9,1.9,9.8,4.2,6.8,2,8.2,3.1
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,641,Firms with 20 to 49 employees,B20,WORKERS,JY01,None of the above,2018,D,D,D,D,100 to 249 employees,D,D,D,D,D,D,D,D,D,D,D
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,641,Firms with 20 to 49 employees,B20,WORKERS,JZ,Total reporting,2018,21734,100,91586072,100,635217,100,23325191,100,3,0,5.7,0,3.1,0,4.3,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,641,Firms with 20 to 49 employees,B20,WORKERS,KA,Item not reported,2018,3856,X,13206890,X,106517,X,3435221,X,6.4,X,16,X,6.1,X,9.5,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,642,Firms with 50 to 99 employees,B20,WORKERS,A1,All firms,2018,15608,X,162027258,X,1058527,X,36912440,X,7.1,X,9.9,X,7,X,8.8,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,642,Firms with 50 to 99 employees,B20,WORKERS,JT,Full-time paid employees,2018,4493,97.3,46574439,98.6,308601,97.4,10623882,99.1,6.5,1,12.3,0.8,5.9,1,8.7,0.4
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,642,Firms with 50 to 99 employees,B20,WORKERS,JU,Part-time paid employees,2018,3959,85.7,38183314,80.8,272664,86.1,8506653,79.3,7.3,2.4,14.8,4.9,7.6,2.5,10.4,3.9
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,642,Firms with 50 to 99 employees,B20,WORKERS,JV,Paid day laborers,2018,S,S,S,S,"2,500 to 4,999 employees",S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,642,Firms with 50 to 99 employees,B20,WORKERS,JW,Temporary staffing obtained from a temporary help service,2018,298,6.5,6385103,13.5,20189,6.4,1037311,9.7,30.2,1.7,36.2,5,28,1.5,30.8,2.8
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,642,Firms with 50 to 99 employees,B20,WORKERS,JX,Leased employees from leasing service or professional employer organization,2018,D,D,D,D,"1,000 to 2,499 employees",D,D,D,D,D,D,D,D,D,D,D
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,642,Firms with 50 to 99 employees,B20,WORKERS,JY,"Contractors, subcontractors, independent contractors, or outside consultants",2018,1896,41.1,23644348,50.1,131193,41.4,5789170,54,10.6,3.6,19.5,6.8,9.2,3.4,15.7,5.4
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,642,Firms with 50 to 99 employees,B20,WORKERS,JZ,Total reporting,2018,4617,100,47227398,100,316764,100,10725431,100,6.4,0,12.5,0,6,0,8.8,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,642,Firms with 50 to 99 employees,B20,WORKERS,KA,Item not reported,2018,S,S,S,S,"25,000 to 49,999 employees",S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,651,Firms with 100 to 249 employees,B20,WORKERS,A1,All firms,2018,6189,X,171752669,X,879330,X,35903268,X,9.7,X,18,X,10.2,X,6.3,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,651,Firms with 100 to 249 employees,B20,WORKERS,JT,Full-time paid employees,2018,1470,97.9,37166376,99.8,202004,98,8583310,99.8,13.7,2,15.6,0.2,14.8,1.9,16.2,0.2
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,651,Firms with 100 to 249 employees,B20,WORKERS,JU,Part-time paid employees,2018,1166,77.6,23619230,63.4,162747,78.9,6441009,74.9,18.4,5.6,21,15,19.1,5.4,24,8.7
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,651,Firms with 100 to 249 employees,B20,WORKERS,JV,Paid day laborers,2018,D,D,D,D,500 to 999 employees,D,D,D,D,D,D,D,D,D,D,D
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,651,Firms with 100 to 249 employees,B20,WORKERS,JW,Temporary staffing obtained from a temporary help service,2018,286,19,10067990,27,42849,20.8,2501599,29.1,32.3,5.7,30.7,9.2,36,6.8,40.5,10.8
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,651,Firms with 100 to 249 employees,B20,WORKERS,JX,Leased employees from leasing service or professional employer organization,2018,S,S,S,S,"5,000 to 9,999 employees",S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,651,Firms with 100 to 249 employees,B20,WORKERS,JY,"Contractors, subcontractors, independent contractors, or outside consultants",2018,797,53.1,19001607,51,106695,51.7,5719536,66.5,16.8,6.2,19.3,11.2,20.3,7.4,24.7,8.8
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,651,Firms with 100 to 249 employees,B20,WORKERS,JZ,Total reporting,2018,1502,100,37242147,100,206212,100,8600927,100,13,0,15.5,0,14,0,16.1,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,651,Firms with 100 to 249 employees,B20,WORKERS,KA,Item not reported,2018,S,S,S,S,"25,000 to 49,999 employees",S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,652,Firms with 250 to 499 employees,B20,WORKERS,A1,All firms,2018,1329,X,62326777,X,493254,X,17720047,X,12,X,9.7,X,14.1,X,10.2,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,652,Firms with 250 to 499 employees,B20,WORKERS,JT,Full-time paid employees,2018,328,99.1,13215249,98.3,124811,99.2,2904768,96.8,30.9,2.6,34.6,4.8,34,2.3,22,9.1
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,652,Firms with 250 to 499 employees,B20,WORKERS,JU,Part-time paid employees,2018,258,77.9,11999898,89.2,95740,76.1,2428075,80.9,30.6,18.6,37.9,10.3,33.9,20.8,26.3,13.1
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,652,Firms with 250 to 499 employees,B20,WORKERS,JV,Paid day laborers,2018,D,D,D,D,250 to 499 employees,D,D,D,D,D,D,D,D,D,D,D
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,652,Firms with 250 to 499 employees,B20,WORKERS,JW,Temporary staffing obtained from a temporary help service,2018,S,S,S,S,"5,000 to 9,999 employees",S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,652,Firms with 250 to 499 employees,B20,WORKERS,JX,Leased employees from leasing service or professional employer organization,2018,D,D,D,D,"1,000 to 2,499 employees",D,D,D,D,D,D,D,D,D,D,D
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,652,Firms with 250 to 499 employees,B20,WORKERS,JY,"Contractors, subcontractors, independent contractors, or outside consultants",2018,168,50.8,10429901,77.6,65967,52.4,2012461,67,41,15.7,44.2,17.2,41.4,15.8,29.3,13.5
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,652,Firms with 250 to 499 employees,B20,WORKERS,JZ,Total reporting,2018,331,100,13445626,100,125822,100,3002003,100,30.6,0,34,0,33.7,0,21.3,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,652,Firms with 250 to 499 employees,B20,WORKERS,KA,Item not reported,2018,S,S,S,S,"10,000 to 24,999 employees",S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,657,Firms with 500 employees or more,B20,WORKERS,A1,All firms,2018,919,X,135457155,X,1324463,X,38625528,X,10.8,X,8.5,X,6.2,X,4.6,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,657,Firms with 500 employees or more,B20,WORKERS,JT,Full-time paid employees,2018,75,98.7,7835661,99.1,70239,39.8,2503983,99.3,40.3,2.5,30.4,1.7,33.3,114.5,27.8,1.3
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,657,Firms with 500 employees or more,B20,WORKERS,JU,Part-time paid employees,2018,71,93.4,7459372,94.3,172188,97.6,2363186,93.7,42.6,12.9,31.9,11.1,13.6,4.7,29.4,12.2
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,657,Firms with 500 employees or more,B20,WORKERS,JW,Temporary staffing obtained from a temporary help service,2018,9,11.8,1374768,17.4,12944,7.3,722648,28.7,11.1,0,2.2,0,2.4,0,2.4,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,657,Firms with 500 employees or more,B20,WORKERS,JX,Leased employees from leasing service or professional employer organization,2018,4,5.3,479802,6.1,4452,2.5,149749,5.9,25,0,1,0,1.4,0,1,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,657,Firms with 500 employees or more,B20,WORKERS,JY,"Contractors, subcontractors, independent contractors, or outside consultants",2018,18,23.7,2377200,30.1,21994,12.5,1123358,44.6,5.6,0,1.7,0,1.6,0,2,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,657,Firms with 500 employees or more,B20,WORKERS,JZ,Total reporting,2018,76,100,7907954,100,176472,100,2520900,100,39.8,0,30.1,0,13.3,0,27.6,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,90,Minority,1,Total,657,Firms with 500 employees or more,B20,WORKERS,KA,Item not reported,2018,6,X,484912,X,5858,X,150195,X,16.7,X,0.5,X,1.2,X,0.4,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,611,Firms with no employees,B20,WORKERS,A1,All firms,2018,11089,X,3839289,X,0,X,639826,X,4.6,X,8.9,X,0,X,9.2,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,611,Firms with no employees,B20,WORKERS,JT,Full-time paid employees,2018,975,42.7,488633,65.7,0,0,45238,68,15.8,4.6,26.5,9.7,0,0,32.1,10.7
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,611,Firms with no employees,B20,WORKERS,JU,Part-time paid employees,2018,792,34.6,319312,42.9,0,0,16081,24.2,16.7,3.2,37.9,11.3,0,0,41,9.6
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,611,Firms with no employees,B20,WORKERS,JV,Paid day laborers,2018,S,S,S,S,0 to 19 employees,S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,611,Firms with no employees,B20,WORKERS,JW,Temporary staffing obtained from a temporary help service,2018,S,S,S,S,0 to 19 employees,S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,611,Firms with no employees,B20,WORKERS,JX,Leased employees from leasing service or professional employer organization,2018,D,D,D,D,0 to 19 employees,D,D,D,D,D,D,D,D,D,D,D
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,611,Firms with no employees,B20,WORKERS,JY,"Contractors, subcontractors, independent contractors, or outside consultants",2018,852,37.3,356847,48,0,0,21648,32.5,20.4,5,33.2,15.2,0,0,31.3,12
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,611,Firms with no employees,B20,WORKERS,JY01,None of the above,2018,415,18.2,65560,8.8,0,0,5764,8.7,24.8,4.4,30.9,3.5,0,0,45.1,4.5
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,611,Firms with no employees,B20,WORKERS,JZ,Total reporting,2018,2286,100,744118,100,0,0,66563,100,10.3,0,17,0,0,0,19.6,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,611,Firms with no employees,B20,WORKERS,KA,Item not reported,2018,543,X,158390,X,0,X,8707,X,23.1,X,38.4,X,0,X,50.3,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,612,Firms with 1 to 4 employees,B20,WORKERS,A1,All firms,2018,41301,X,17529484,X,85850,X,3335966,X,3.1,X,5.1,X,4,X,6.6,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,612,Firms with 1 to 4 employees,B20,WORKERS,JT,Full-time paid employees,2018,12644,71.5,6772019,82.6,28287,76.1,1401985,84.8,5.5,1.3,7.3,2.5,7,1.7,9.5,2.2
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,612,Firms with 1 to 4 employees,B20,WORKERS,JU,Part-time paid employees,2018,7347,41.6,3378463,41.2,17890,48.1,684780,41.4,5.4,1.2,9.9,3.2,6.8,1.3,16.1,4.8
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,612,Firms with 1 to 4 employees,B20,WORKERS,JV,Paid day laborers,2018,479,2.7,262791,3.2,1129,3,63069,3.8,18,0.5,24.1,0.8,14.7,0.5,36.3,1.4
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,612,Firms with 1 to 4 employees,B20,WORKERS,JW,Temporary staffing obtained from a temporary help service,2018,339,1.9,182337,2.2,882,2.4,42218,2.6,20.4,0.4,29.9,0.7,22.7,0.5,25.8,0.7
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,612,Firms with 1 to 4 employees,B20,WORKERS,JX,Leased employees from leasing service or professional employer organization,2018,131,0.7,54522,0.7,298,0.8,7247,0.4,37.3,0.3,47.3,0.3,45.3,0.4,59.9,0.3
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,612,Firms with 1 to 4 employees,B20,WORKERS,JY,"Contractors, subcontractors, independent contractors, or outside consultants",2018,6955,39.3,3799106,46.3,14087,37.9,697674,42.2,7.2,1.5,9,2.9,7.6,1.1,8.3,2.4
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,612,Firms with 1 to 4 employees,B20,WORKERS,JY01,None of the above,2018,984,5.6,304120,3.7,1358,3.7,39190,2.4,7.6,0.4,39.9,1.4,11.8,0.4,31.8,0.7
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,612,Firms with 1 to 4 employees,B20,WORKERS,JZ,Total reporting,2018,17678,100,8199592,100,37163,100,1652732,100,4.7,0,6.1,0,6.1,0,8.6,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,612,Firms with 1 to 4 employees,B20,WORKERS,KA,Item not reported,2018,3399,X,1135943,X,7004,X,241316,X,6.3,X,11.3,X,8.5,X,11.1,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,620,Firms with 5 to 9 employees,B20,WORKERS,A1,All firms,2018,14949,X,14647827,X,99650,X,3798798,X,6.2,X,9,X,7,X,8.3,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,620,Firms with 5 to 9 employees,B20,WORKERS,JT,Full-time paid employees,2018,6171,90.4,6846688,95.5,41981,90.9,1947842,96.6,5,1.2,4.6,0.9,5.1,1.3,6.5,0.6
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,620,Firms with 5 to 9 employees,B20,WORKERS,JU,Part-time paid employees,2018,5030,73.7,4545580,63.4,34248,74.1,1300608,64.5,6,2.4,6.7,3.3,6.5,2.4,9.1,5.4
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,620,Firms with 5 to 9 employees,B20,WORKERS,JV,Paid day laborers,2018,150,2.2,178635,2.5,863,1.9,28040,1.4,32.8,0.7,42.6,1.1,33.2,0.7,45.7,0.6
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,620,Firms with 5 to 9 employees,B20,WORKERS,JW,Temporary staffing obtained from a temporary help service,2018,285,4.2,390696,5.5,1945,4.2,102096,5.1,24.3,1,26.2,1.6,23.9,1,25,1.3
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,620,Firms with 5 to 9 employees,B20,WORKERS,JX,Leased employees from leasing service or professional employer organization,2018,S,S,S,S,250 to 499 employees,S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,620,Firms with 5 to 9 employees,B20,WORKERS,JY,"Contractors, subcontractors, independent contractors, or outside consultants",2018,2704,39.6,3478145,48.5,18310,39.6,945946,46.9,7.3,2.5,7.4,3.3,8.3,2.6,8.4,2.3
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,620,Firms with 5 to 9 employees,B20,WORKERS,JZ,Total reporting,2018,6829,100,7166243,100,46202,100,2016971,100,5.3,0,5,0,5.5,0,6.6,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,620,Firms with 5 to 9 employees,B20,WORKERS,KA,Item not reported,2018,918,X,702170,X,6047,X,184613,X,18.1,X,19.4,X,18.2,X,15.7,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,630,Firms with 10 to 19 employees,B20,WORKERS,A1,All firms,2018,10178,X,19237903,X,136768,X,5572697,X,6.5,X,7.7,X,7.4,X,8.7,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,630,Firms with 10 to 19 employees,B20,WORKERS,JT,Full-time paid employees,2018,4587,90.4,9541270,97.1,62379,90.2,2812553,97.1,8.1,2,11.9,0.6,8.9,2.2,10.7,0.8
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,630,Firms with 10 to 19 employees,B20,WORKERS,JU,Part-time paid employees,2018,3673,72.4,5611779,57.1,50281,72.7,1842455,63.6,10.8,3.8,13.7,4.5,10.9,3.8,13.6,4.3
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,630,Firms with 10 to 19 employees,B20,WORKERS,JV,Paid day laborers,2018,D,D,D,D,500 to 999 employees,D,D,D,D,D,D,D,D,D,D,D
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,630,Firms with 10 to 19 employees,B20,WORKERS,JW,Temporary staffing obtained from a temporary help service,2018,291,5.7,838384,8.5,3385,4.9,233623,8.1,38.4,2.1,37.7,3.2,39.1,1.9,49.3,3.8
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,630,Firms with 10 to 19 employees,B20,WORKERS,JX,Leased employees from leasing service or professional employer organization,2018,S,S,S,S,"1,000 to 2,499 employees",S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,630,Firms with 10 to 19 employees,B20,WORKERS,JY,"Contractors, subcontractors, independent contractors, or outside consultants",2018,1772,34.9,4127839,42,24073,34.8,1417072,48.9,11.8,2.9,18.8,5.2,13.7,3.4,16.6,5.6
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,630,Firms with 10 to 19 employees,B20,WORKERS,JZ,Total reporting,2018,5074,100,9830082,100,69129,100,2895808,100,8,0,11.9,0,8.6,0,10.5,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,630,Firms with 10 to 19 employees,B20,WORKERS,KA,Item not reported,2018,778,X,1180070,X,10095,X,293869,X,17.4,X,24.7,X,16.7,X,16.2,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,91,Equally minority/nonminority,1,Total,641,Firms with 20 to 49 employees,B20,WORKERS,A1,All firms,2018,6777,X,28113493,X,203997,X,7632536,X,7.5,X,14,X,7.4,X,12.5,X
