"GEO_ID","GEO_ID_F","NAME","NAICS2017","NAICS2017_F","NAICS2017_LABEL","SEX","SEX_LABEL","ETH_GROUP","ETH_GROUP_LABEL","RACE_GROUP","RACE_GROUP_LABEL","VET_GROUP","VET_GROUP_LABEL","EMPSZFI","EMPSZFI_LABEL","YEAR","FIRMPDEMP","RCPPDEMP","EMP","PAYANN","FIRMPDEMP_S","RCPPDEMP_S","EMP_S","PAYANN_S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","60","Asian","001","Total","612","Firms with 1 to 4 employees","2019","2136","T","3878","142540","20.7","S","28.8","31.8"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","60","Asian","001","Total","620","Firms with 5 to 9 employees","2019","S","S","2,500 to 4,999 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","60","Asian","001","Total","630","Firms with 10 to 19 employees","2019","S","S","2,500 to 4,999 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","60","Asian","001","Total","641","Firms with 20 to 49 employees","2019","S","S","5,000 to 9,999 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","60","Asian","001","Total","642","Firms with 50 to 99 employees","2019","D","D","2,500 to 4,999 employees","D","D","D","D","D"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","60","Asian","001","Total","651","Firms with 100 to 249 employees","2019","S","S","25,000 to 49,999 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","60","Asian","001","Total","652","Firms with 250 to 499 employees","2019","2","M","1179","43976","82.9","S","0.9","1.6"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","60","Asian","001","Total","657","Firms with 500 employees or more","2019","20","U","24166","869203","8.3","S","0.1","0.2"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","60","Asian","001","Total","611","Firms with no employees","2019","951","R","0","62757","23.7","S","0.0","29.3"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","60","Asian","001","Total","612","Firms with 1 to 4 employees","2019","4080","U","7774","280705","15.2","S","16.6","15.6"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","60","Asian","001","Total","620","Firms with 5 to 9 employees","2019","1084","U","7509","393135","21.5","S","22.3","25.2"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","60","Asian","001","Total","630","Firms with 10 to 19 employees","2019","687","U","9167","370679","51.7","S","56.7","47.2"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","60","Asian","001","Total","641","Firms with 20 to 49 employees","2019","S","S","5,000 to 9,999 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","60","Asian","001","Total","642","Firms with 50 to 99 employees","2019","S","S","10,000 to 24,999 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","60","Asian","001","Total","651","Firms with 100 to 249 employees","2019","S","S","10,000 to 24,999 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","60","Asian","001","Total","652","Firms with 250 to 499 employees","2019","17","R","4556","177780","31.5","S","1.9","2.4"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","60","Asian","001","Total","657","Firms with 500 employees or more","2019","47","W","94040","3034874","3.5","S","1.4","0.3"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","60","Asian","001","Total","611","Firms with no employees","2019","S","S","0 to 19 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","60","Asian","001","Total","612","Firms with 1 to 4 employees","2019","548","R","1001","37516","26.8","S","36.0","56.4"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","60","Asian","001","Total","620","Firms with 5 to 9 employees","2019","S","S","1,000 to 2,499 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","60","Asian","001","Total","630","Firms with 10 to 19 employees","2019","S","S","2,500 to 4,999 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","60","Asian","001","Total","641","Firms with 20 to 49 employees","2019","S","S","2,500 to 4,999 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","60","Asian","001","Total","651","Firms with 100 to 249 employees","2019","D","D","100 to 249 employees","D","D","D","D","D"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","60","Asian","001","Total","657","Firms with 500 employees or more","2019","5","T","5886","378493","33.2","S","3.7","2.8"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","020","Hispanic","60","Asian","001","Total","611","Firms with no employees","2019","S","S","0 to 19 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","020","Hispanic","60","Asian","001","Total","612","Firms with 1 to 4 employees","2019","S","S","500 to 999 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","020","Hispanic","60","Asian","001","Total","620","Firms with 5 to 9 employees","2019","D","D","0 to 19 employees","D","D","D","D","D"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","020","Hispanic","60","Asian","001","Total","651","Firms with 100 to 249 employees","2019","D","D","0 to 19 employees","D","D","D","D","D"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","020","Hispanic","60","Asian","001","Total","652","Firms with 250 to 499 employees","2019","D","D","250 to 499 employees","D","D","D","D","D"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","029","Non-Hispanic","60","Asian","001","Total","611","Firms with no employees","2019","1616","R","0","120221","28.3","S","0.0","33.3"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","029","Non-Hispanic","60","Asian","001","Total","612","Firms with 1 to 4 employees","2019","6351","U","11933","443048","10.1","S","9.0","13.0"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","029","Non-Hispanic","60","Asian","001","Total","620","Firms with 5 to 9 employees","2019","1689","U","11464","560749","15.7","S","15.9","19.7"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","029","Non-Hispanic","60","Asian","001","Total","630","Firms with 10 to 19 employees","2019","1118","U","15235","831863","38.8","S","40.2","36.5"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","029","Non-Hispanic","60","Asian","001","Total","641","Firms with 20 to 49 employees","2019","709","U","18744","945410","41.2","S","40.7","40.7"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","029","Non-Hispanic","60","Asian","001","Total","642","Firms with 50 to 99 employees","2019","S","S","10,000 to 24,999 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","029","Non-Hispanic","60","Asian","001","Total","651","Firms with 100 to 249 employees","2019","S","S","25,000 to 49,999 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","029","Non-Hispanic","60","Asian","001","Total","652","Firms with 250 to 499 employees","2019","19","T","5391","213497","28.1","S","1.6","2.1"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","029","Non-Hispanic","60","Asian","001","Total","657","Firms with 500 employees or more","2019","70","W","124092","4282570","2.4","S","0.9","0.1"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","70","Native Hawaiian and Other Pacific Islander","001","Total","611","Firms with no employees","2019","S","S","0 to 19 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","70","Native Hawaiian and Other Pacific Islander","001","Total","612","Firms with 1 to 4 employees","2019","113","L","201","5009","57.6","S","62.5","52.8"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","70","Native Hawaiian and Other Pacific Islander","001","Total","620","Firms with 5 to 9 employees","2019","S","S","250 to 499 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","70","Native Hawaiian and Other Pacific Islander","001","Total","630","Firms with 10 to 19 employees","2019","D","D","250 to 499 employees","D","D","D","D","D"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","70","Native Hawaiian and Other Pacific Islander","001","Total","641","Firms with 20 to 49 employees","2019","S","S","1,000 to 2,499 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","70","Native Hawaiian and Other Pacific Islander","001","Total","642","Firms with 50 to 99 employees","2019","D","D","1,000 to 2,499 employees","D","D","D","D","D"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","70","Native Hawaiian and Other Pacific Islander","001","Total","651","Firms with 100 to 249 employees","2019","D","D","100 to 249 employees","D","D","D","D","D"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","70","Native Hawaiian and Other Pacific Islander","001","Total","652","Firms with 250 to 499 employees","2019","D","D","250 to 499 employees","D","D","D","D","D"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","70","Native Hawaiian and Other Pacific Islander","001","Total","657","Firms with 500 employees or more","2019","D","D","1,000 to 2,499 employees","D","D","D","D","D"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","70","Native Hawaiian and Other Pacific Islander","001","Total","611","Firms with no employees","2019","S","S","0 to 19 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","70","Native Hawaiian and Other Pacific Islander","001","Total","612","Firms with 1 to 4 employees","2019","27","K","39","623","65.2","S","61.0","36.3"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","70","Native Hawaiian and Other Pacific Islander","001","Total","620","Firms with 5 to 9 employees","2019","D","D","100 to 249 employees","D","D","D","D","D"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","70","Native Hawaiian and Other Pacific Islander","001","Total","641","Firms with 20 to 49 employees","2019","D","D","100 to 249 employees","D","D","D","D","D"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","70","Native Hawaiian and Other Pacific Islander","001","Total","642","Firms with 50 to 99 employees","2019","D","D","250 to 499 employees","D","D","D","D","D"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","70","Native Hawaiian and Other Pacific Islander","001","Total","657","Firms with 500 employees or more","2019","D","D","1,000 to 2,499 employees","D","D","D","D","D"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","70","Native Hawaiian and Other Pacific Islander","001","Total","611","Firms with no employees","2019","156","L","0","3837","70.5","S","0.0","21.8"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","70","Native Hawaiian and Other Pacific Islander","001","Total","612","Firms with 1 to 4 employees","2019","S","S","100 to 249 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","70","Native Hawaiian and Other Pacific Islander","001","Total","620","Firms with 5 to 9 employees","2019","S","S","100 to 249 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","70","Native Hawaiian and Other Pacific Islander","001","Total","630","Firms with 10 to 19 employees","2019","D","D","250 to 499 employees","D","D","D","D","D"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","70","Native Hawaiian and Other Pacific Islander","001","Total","641","Firms with 20 to 49 employees","2019","S","S","1,000 to 2,499 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","70","Native Hawaiian and Other Pacific Islander","001","Total","651","Firms with 100 to 249 employees","2019","D","D","100 to 249 employees","D","D","D","D","D"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","70","Native Hawaiian and Other Pacific Islander","001","Total","652","Firms with 250 to 499 employees","2019","D","D","250 to 499 employees","D","D","D","D","D"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","70","Native Hawaiian and Other Pacific Islander","001","Total","657","Firms with 500 employees or more","2019","D","D","500 to 999 employees","D","D","D","D","D"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","70","Native Hawaiian and Other Pacific Islander","001","Total","611","Firms with no employees","2019","D","D","0 to 19 employees","D","D","D","D","D"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","70","Native Hawaiian and Other Pacific Islander","001","Total","612","Firms with 1 to 4 employees","2019","D","D","0 to 19 employees","D","D","D","D","D"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","70","Native Hawaiian and Other Pacific Islander","001","Total","630","Firms with 10 to 19 employees","2019","D","D","100 to 249 employees","D","D","D","D","D"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","70","Native Hawaiian and Other Pacific Islander","001","Total","642","Firms with 50 to 99 employees","2019","D","D","1,000 to 2,499 employees","D","D","D","D","D"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","020","Hispanic","70","Native Hawaiian and Other Pacific Islander","001","Total","611","Firms with no employees","2019","S","S","0 to 19 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","020","Hispanic","70","Native Hawaiian and Other Pacific Islander","001","Total","612","Firms with 1 to 4 employees","2019","S","S","100 to 249 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","020","Hispanic","70","Native Hawaiian and Other Pacific Islander","001","Total","620","Firms with 5 to 9 employees","2019","D","D","0 to 19 employees","D","D","D","D","D"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","029","Non-Hispanic","70","Native Hawaiian and Other Pacific Islander","001","Total","611","Firms with no employees","2019","S","S","0 to 19 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","029","Non-Hispanic","70","Native Hawaiian and Other Pacific Islander","001","Total","612","Firms with 1 to 4 employees","2019","S","S","20 to 99 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","029","Non-Hispanic","70","Native Hawaiian and Other Pacific Islander","001","Total","620","Firms with 5 to 9 employees","2019","S","S","250 to 499 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","029","Non-Hispanic","70","Native Hawaiian and Other Pacific Islander","001","Total","630","Firms with 10 to 19 employees","2019","D","D","250 to 499 employees","D","D","D","D","D"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","029","Non-Hispanic","70","Native Hawaiian and Other Pacific Islander","001","Total","641","Firms with 20 to 49 employees","2019","S","S","1,000 to 2,499 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","029","Non-Hispanic","70","Native Hawaiian and Other Pacific Islander","001","Total","642","Firms with 50 to 99 employees","2019","D","D","1,000 to 2,499 employees","D","D","D","D","D"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","029","Non-Hispanic","70","Native Hawaiian and Other Pacific Islander","001","Total","651","Firms with 100 to 249 employees","2019","D","D","100 to 249 employees","D","D","D","D","D"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","029","Non-Hispanic","70","Native Hawaiian and Other Pacific Islander","001","Total","652","Firms with 250 to 499 employees","2019","D","D","250 to 499 employees","D","D","D","D","D"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","029","Non-Hispanic","70","Native Hawaiian and Other Pacific Islander","001","Total","657","Firms with 500 employees or more","2019","D","D","1,000 to 2,499 employees","D","D","D","D","D"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","90","Minority","001","Total","611","Firms with no employees","2019","9284","U","0","473866","7.2","S","0.0","11.7"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","90","Minority","001","Total","612","Firms with 1 to 4 employees","2019","29089","W","57113","1730395","3.7","S","3.6","4.1"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","90","Minority","001","Total","620","Firms with 5 to 9 employees","2019","6909","W","46116","1587112","9.4","S","8.7","12.9"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","90","Minority","001","Total","630","Firms with 10 to 19 employees","2019","4636","W","63393","2154668","8.4","S","7.7","15.9"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","90","Minority","001","Total","641","Firms with 20 to 49 employees","2019","3087","W","89267","3226811","16.7","S","17.6","17.8"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","90","Minority","001","Total","642","Firms with 50 to 99 employees","2019","953","U","63763","2309109","20.6","S","21.0","31.6"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","90","Minority","001","Total","651","Firms with 100 to 249 employees","2019","769","W","109379","4700177","29.2","S","37.0","30.1"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","90","Minority","001","Total","652","Firms with 250 to 499 employees","2019","266","W","91013","2768630","40.2","S","44.6","45.4"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","90","Minority","001","Total","657","Firms with 500 employees or more","2019","238","W","371775","12814845","20.5","S","8.0","3.7"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","90","Minority","001","Total","611","Firms with no employees","2019","2238","T","0","121717","13.1","S","0.0","20.2"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","90","Minority","001","Total","612","Firms with 1 to 4 employees","2019","7364","U","14109","438872","7.4","S","10.9","16.9"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","90","Minority","001","Total","620","Firms with 5 to 9 employees","2019","1824","U","12080","380493","12.0","S","13.3","28.0"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","90","Minority","001","Total","630","Firms with 10 to 19 employees","2019","1068","U","14768","615457","18.1","S","22.1","52.4"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","90","Minority","001","Total","641","Firms with 20 to 49 employees","2019","939","U","28991","948089","20.2","S","21.9","23.9"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","90","Minority","001","Total","642","Firms with 50 to 99 employees","2019","S","S","10,000 to 24,999 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","90","Minority","001","Total","651","Firms with 100 to 249 employees","2019","S","S","25,000 to 49,999 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","90","Minority","001","Total","652","Firms with 250 to 499 employees","2019","S","S","10,000 to 24,999 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","90","Minority","001","Total","657","Firms with 500 employees or more","2019","46","U","73016","2669688","3.6","S","0.4","0.2"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","90","Minority","001","Total","611","Firms with no employees","2019","5970","U","0","267216","8.0","S","0.0","10.4"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","90","Minority","001","Total","612","Firms with 1 to 4 employees","2019","18372","W","36896","1125513","6.3","S","5.0","5.5"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","90","Minority","001","Total","620","Firms with 5 to 9 employees","2019","4343","U","29131","1064581","11.0","S","11.6","12.4"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","90","Minority","001","Total","630","Firms with 10 to 19 employees","2019","2955","U","40158","1273830","14.5","S","14.6","17.3"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","90","Minority","001","Total","641","Firms with 20 to 49 employees","2019","1873","W","52016","1970094","21.9","S","23.6","28.3"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","90","Minority","001","Total","642","Firms with 50 to 99 employees","2019","573","U","38125","1650926","32.9","S","33.1","38.9"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","90","Minority","001","Total","651","Firms with 100 to 249 employees","2019","S","S","25,000 to 49,999 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","90","Minority","001","Total","652","Firms with 250 to 499 employees","2019","S","S","50,000 to 99,999 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","90","Minority","001","Total","657","Firms with 500 employees or more","2019","181","W","284762","9568817","27.0","S","10.4","4.9"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","90","Minority","001","Total","611","Firms with no employees","2019","1075","R","0","84933","30.4","S","0.0","41.9"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","90","Minority","001","Total","612","Firms with 1 to 4 employees","2019","3351","T","6108","166010","16.3","S","21.2","20.5"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","90","Minority","001","Total","620","Firms with 5 to 9 employees","2019","741","R","4905","142039","13.7","S","15.5","24.4"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","90","Minority","001","Total","630","Firms with 10 to 19 employees","2019","615","T","8468","265381","27.2","S","25.5","47.5"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","90","Minority","001","Total","641","Firms with 20 to 49 employees","2019","S","S","5,000 to 9,999 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","90","Minority","001","Total","642","Firms with 50 to 99 employees","2019","S","S","1,000 to 2,499 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","90","Minority","001","Total","651","Firms with 100 to 249 employees","2019","S","S","10,000 to 24,999 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","90","Minority","001","Total","652","Firms with 250 to 499 employees","2019","2","O","1225","68723","82.9","S","5.2","4.0"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","90","Minority","001","Total","657","Firms with 500 employees or more","2019","11","T","13997","576340","15.1","S","0.9","1.6"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","91","Equally minority/nonminority","001","Total","611","Firms with no employees","2019","1117","R","0","67474","17.1","S","0.0","17.5"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","91","Equally minority/nonminority","001","Total","612","Firms with 1 to 4 employees","2019","3162","T","6624","204086","12.4","S","11.7","10.7"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","91","Equally minority/nonminority","001","Total","620","Firms with 5 to 9 employees","2019","875","T","5661","309406","25.7","S","23.9","50.6"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","91","Equally minority/nonminority","001","Total","630","Firms with 10 to 19 employees","2019","566","T","7768","265617","30.2","S","29.8","40.8"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","91","Equally minority/nonminority","001","Total","641","Firms with 20 to 49 employees","2019","482","U","15241","453758","34.9","S","37.2","42.6"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","91","Equally minority/nonminority","001","Total","642","Firms with 50 to 99 employees","2019","S","S","10,000 to 24,999 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","91","Equally minority/nonminority","001","Total","651","Firms with 100 to 249 employees","2019","S","S","5,000 to 9,999 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","91","Equally minority/nonminority","001","Total","652","Firms with 250 to 499 employees","2019","7","O","1956","62991","23.7","S","1.8","1.6"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","91","Equally minority/nonminority","001","Total","657","Firms with 500 employees or more","2019","15","T","11326","393427","11.1","S","2.2","0.8"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","91","Equally minority/nonminority","001","Total","611","Firms with no employees","2019","26","L","0","7709","6.4","S","0.0","1.7"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","91","Equally minority/nonminority","001","Total","612","Firms with 1 to 4 employees","2019","S","S","250 to 499 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","91","Equally minority/nonminority","001","Total","620","Firms with 5 to 9 employees","2019","S","S","250 to 499 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","91","Equally minority/nonminority","001","Total","611","Firms with no employees","2019","S","S","0 to 19 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","91","Equally minority/nonminority","001","Total","612","Firms with 1 to 4 employees","2019","723","R","1496","45501","30.1","S","24.6","43.4"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","91","Equally minority/nonminority","001","Total","620","Firms with 5 to 9 employees","2019","S","S","500 to 999 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","91","Equally minority/nonminority","001","Total","630","Firms with 10 to 19 employees","2019","S","S","1,000 to 2,499 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","91","Equally minority/nonminority","001","Total","641","Firms with 20 to 49 employees","2019","S","S","1,000 to 2,499 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","91","Equally minority/nonminority","001","Total","642","Firms with 50 to 99 employees","2019","D","D","2,500 to 4,999 employees","D","D","D","D","D"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","91","Equally minority/nonminority","001","Total","651","Firms with 100 to 249 employees","2019","S","S","2,500 to 4,999 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","91","Equally minority/nonminority","001","Total","652","Firms with 250 to 499 employees","2019","5","O","1300","52341","33.2","S","0.4","1.1"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","003","Male","001","Total","91","Equally minority/nonminority","001","Total","657","Firms with 500 employees or more","2019","8","R","7785","231777","20.7","S","1.4","1.1"
